stdno,name,gender,country,curriculum,scholarship,college,earned,classif,yearlevel,allowed,grp,npriority,nalternates,ncurrent
0290-13143,Lisa Chapman,F,1,BSDC-2008,0,CDC,132,4,4,19,3,5,0,0,
0938-65957,Angela Gill,F,1,BSA-2011,0,CA,103,3,4,21,3,8,7,0,
8397-22223,Isaac Nolan,F,1,BSF-2011,0,CFNR,84,3,3,21,3,7,0,0,
8906-52538,Phil Reid,F,1,BSN-2011,0,CHE,101,3,4,19,3,7,4,0,
6037-24292,Pippa Dyer,M,1,BSAM-2011,0,CAS,111,4,4,18,3,6,0,0,
3306-92182,Sally Skinner,F,1,BSAECO-2011,0,CEM,120,4,4,18,3,6,2,0,
4486-73145,Charles White,F,1,BSAM-2011,0,CAS,66,2,3,18,3,2,0,0,
1764-32847,Nathan Sutherland,M,1,BSABT-2011,0,CA,130,4,4,19,3,5,0,0,
5452-70228,Alison Hodges,M,1,BSIE-2011,0,CEAT,92,2,3,20,3,6,0,0,
5871-23791,Justin Brown,F,1,BSCHE-2011-GEN,0,CEAT,127,3,4,19,3,6,0,0,
1293-20473,Vanessa King,F,1,BSN-2011,0,CHE,105,3,4,19,3,2,0,0,
2299-80450,Fiona Vaughan,M,1,BSCE-2011,0,CEAT,151,4,5,20,3,7,1,0,
6478-80210,Thomas Howard,M,1,BSAC-2011,0,CA-CAS,121,3,4,19,3,9,4,0,
1008-85608,Jan Bond,M,1,BSAC-2011,0,CA-CAS,153,4,5,19,3,7,1,0,
2902-86007,Joshua Ogden,M,1,BASOC-2012,0,CAS,60,2,3,18,3,8,9,0,
1833-98486,Penelope King,F,1,BSSTAT-2011,0,CAS,81,3,3,18,3,5,1,0,
4043-75667,Max Nash,F,1,BSDC-2008,0,CDC,142,4,4,19,3,1,0,0,
3318-17949,Grace Hart,M,1,BSCHEM-2011,0,CAS,80,3,3,19,3,7,1,0,
7072-99317,Paul Mackay,M,1,BSEE-2011,0,CEAT,122,3,4,20,3,4,0,0,
0065-99563,Jennifer Gill,M,1,BSABM-2011,0,CEM,47,2,2,17,3,8,7,0,
6111-54879,Deirdre Gibson,M,1,BSDC-2008,0,CDC,123,4,4,18,3,3,0,0,
7039-10174,Adam MacLeod,F,1,BSAECO-2011,0,CEM,93,3,4,18,3,6,2,0,
8561-59454,Nathan Morgan,F,1,BSIE-2013-SP,0,CEAT,164,4,5,16,3,6,0,0,
2160-08096,Anna Johnston,M,1,BSABE-2011,0,CEAT,132,3,4,20,3,7,0,0,
0047-55116,Blake Fraser,F,1,BSCE-2011,0,CEAT,101,3,4,21,3,2,0,0,
3924-04920,Richard Campbell,F,1,BSN-2011,0,CHE,118,4,4,19,3,4,0,0,
5231-86131,Jake Howard,F,1,BSFT-2011-PR,0,CA,130,4,4,18,3,4,0,0,
4040-52863,Dorothy Russell,M,1,BSCS-2011-SP-PR,0,CAS,104,3,4,17,3,7,1,0,
5715-23208,Justin McLean,F,1,BSCHE-2011-GEN,0,CEAT,164,4,5,20,3,4,0,0,
3389-68436,Donna Mitchell,F,1,BSCE-2011,0,CEAT,130,3,4,21,3,6,0,0,
5142-15564,Lisa Forsyth,F,1,BACA-2011-PR,0,CAS,132,4,4,18,3,1,0,0,
2389-70887,Audrey Abraham,M,1,BSABT-2011,0,CA,63,2,3,21,3,8,2,0,
0211-25033,Neil Underwood,M,1,BSCE-2011,0,CEAT,64,2,3,17,3,6,0,0,
4467-82215,Jan Welch,F,1,BSBIO-2011,0,CAS,137,4,4,19,3,3,0,0,
6260-39123,Nicholas Sharp,M,1,BSABE-2011,0,CEAT,71,2,3,20,3,8,4,0,
4462-40857,Liam Parsons,M,1,BSN-2002,0,CHE,120,4,4,21,3,2,0,0,
1412-50920,Dorothy Burgess,F,1,BSDC-2008,0,CDC,141,4,4,19,3,2,0,0,
5062-42410,Edward Fisher,F,1,BSCE-2011,0,CEAT,145,4,5,20,3,8,0,0,
6381-78837,Peter Greene,F,1,BSN-2002,0,CHE,96,3,3,21,3,7,6,0,
4678-52704,Samantha Langdon,M,1,BSEE-2011-PR,0,CEAT,123,3,4,20,3,7,0,0,
0171-16359,Christian Clark,M,1,BSABM-2011,0,CEM,71,2,3,18,3,7,7,0,
8014-31803,Stewart Manning,F,1,BSCHE-2011-ST,0,CEAT,145,4,5,20,3,7,4,0,
1229-89082,Ian Manning,M,1,BSCE-2011,0,CEAT,157,4,5,20,3,7,1,0,
5719-43690,Vanessa Bell,F,1,BSCE-2011,0,CEAT,104,3,4,21,3,6,0,0,
1551-61258,Amelia Alsop,F,1,BSCHE-2011-GEN,0,CEAT,166,4,5,20,3,6,0,0,
1490-75212,Pippa North,M,1,BSAECO-2011,0,CEM,132,4,4,18,3,3,0,0,
0079-35861,Kylie Gill,F,1,BSMATH-2011,0,CAS,132,4,4,16,3,2,0,0,
3253-64634,Gordon Clarkson,F,1,BSCHE-2011-GEN,0,CEAT,167,4,5,20,3,2,0,0,
0354-64797,Amy Skinner,M,1,BSCHE-2011-GEN,0,CEAT,164,4,5,20,3,6,0,0,
9219-87251,Gabrielle Watson,M,1,BSCE-2011,0,CEAT,157,4,5,20,3,6,0,0,
6719-75084,Sue Paterson,M,1,BSABE-2011,0,CEAT,162,4,5,19,3,7,2,0,
6065-35665,Harry Berry,F,1,BSABE-2011,0,CEAT,155,4,5,19,3,7,4,0,
1817-53690,William Forsyth,F,1,BSIE-2011,0,CEAT,143,3,4,24,3,7,0,0,
3426-96027,Eric Ince,M,1,DVM-2002,0,CVM,91,2,3,21,3,4,0,0,
9789-97350,Lillian Harris,F,1,BSSTAT-2011,0,CAS,116,4,4,19,3,6,1,0,
1183-91105,Lily Chapman,M,1,BSABM-2011,0,CEM,89,3,4,18,3,7,3,0,
2177-72916,Joshua Welch,M,1,BSCE-2011,0,CEAT,96,3,4,21,3,5,0,0,
4896-14103,David Roberts,F,1,BSDC-2011,0,CDC,127,4,4,18,3,7,0,0,
5883-76836,Lillian Blake,F,1,BSECO-2011,0,CEM,141,4,4,16,3,1,0,0,
6645-79906,Anna Johnston,M,1,BSABE-2011,0,CEAT,135,3,4,20,3,5,0,0,
0712-01000,Amanda Bower,F,1,BSCE-2011,0,CEAT,151,4,5,20,3,6,0,0,
1750-11105,John Bell,M,1,BSABM-2011,0,CEM,137,4,4,15,3,2,0,0,
4193-42746,Ian Manning,F,1,BSIE-2013-SP,0,CEAT,161,4,5,16,3,6,0,0,
0782-62008,Brandon Powell,F,1,BSIE-2013,0,CEAT,100,3,4,21,3,7,0,0,
2577-97858,Jason Payne,F,1,BSCHEM-2011,0,CAS,127,4,4,18,3,6,0,0,
3415-27423,Julian Marshall,F,1,BSABE-2011,0,CEAT,152,4,5,19,3,7,0,0,
0239-99271,Paul Hill,M,1,BSCE-2011,0,CEAT,148,4,5,20,3,6,0,0,
2828-57907,Alison Pullman,F,1,BSF-2011-PR,0,CFNR,103,3,4,18,3,6,2,0,
9355-28599,Leah White,F,1,BSAECO-2011,0,CEM,81,3,3,18,3,6,2,0,
6276-60994,Simon Brown,M,1,BSN-2002,0,CHE,97,3,3,21,3,6,0,0,
6282-17507,James Manning,M,1,BSDC-2008,0,CDC,123,4,4,18,3,7,0,0,
8972-33032,Anna Davidson,F,1,BSF-2011,0,CFNR,108,3,4,18,3,3,0,0,
2641-61497,Donna Mitchell,F,1,BSF-2011,0,CFNR,102,3,4,18,3,6,1,0,
2488-38405,David Roberts,M,1,BSABE-2011,0,CEAT,165,4,5,19,3,7,1,0,
5387-93708,Justin Forsyth,F,1,BSCHE-2011-GEN,0,CEAT,128,3,4,19,3,6,0,0,
3064-62741,Faith Scott,F,1,BSAECO-2011,0,CEM,120,4,4,18,3,6,2,0,
7196-72115,Max Mathis,F,1,BSHE-2011,0,CHE,30,1,2,20,3,8,13,0,
4874-29984,Amanda Davies,F,1,BSDC-2008,0,CDC,145,4,4,19,3,1,0,0,
2009-23081,Frank North,F,1,BSDC-2008,0,CDC,133,4,4,18,3,4,0,0,
5013-79544,Matt Johnston,F,1,BSN-2011,0,CHE,110,3,4,19,3,3,0,0,
1851-45222,Theresa Ellison,F,1,BSIE-2013-SP,0,CEAT,166,4,5,16,3,5,0,0,
6328-42036,Sarah Young,M,1,BSIE-2013,0,CEAT,141,3,5,16,3,6,5,0,
3001-49670,Carol Lambert,M,1,BSF-2011,0,CFNR,139,4,4,18,3,2,0,0,
3351-79105,Jacob Nolan,F,1,BSDC-2008,0,CDC,130,4,4,18,3,5,0,0,
5405-17493,Olivia Baker,M,1,BSAECO-2011,0,CEM,123,4,4,18,3,3,0,0,
1588-56084,Austin Piper,F,1,BSCHE-2011-GEN,0,CEAT,116,3,4,19,3,5,0,0,
4517-95957,Neil Marshall,F,1,BSBIO-2011,0,CAS,49,2,2,19,3,6,4,0,
0843-94151,Frank Bell,F,1,BSF-2011,0,CFNR,112,3,4,18,3,6,2,0,
9132-65844,Lisa Quinn,F,1,BSFT-2011,0,CA,129,4,4,20,3,7,0,0,
4555-52918,Emily Rampling,F,1,BSAECO-2011,0,CEM,126,4,4,18,3,6,0,0,
7295-83952,Diane Stewart,F,1,BSN-2002,0,CHE,123,4,4,21,3,6,0,0,
5555-60665,Sally Rees,M,1,BSAM-2011,0,CAS,135,4,4,16,3,2,0,0,
0903-34102,Justin Brown,F,1,BSEE-2011,0,CEAT,93,2,3,20,3,6,3,0,
5118-37400,Adrian Mathis,F,1,BSDC-2008,0,CDC,105,3,4,18,3,7,1,0,
6985-38626,Tracey Bailey,F,1,BSABE-2011-PR,0,CEAT,158,4,5,19,3,7,2,0,
4712-97520,Joan Morgan,M,1,BSCHE-2011-GEN,0,CEAT,158,4,5,20,3,5,0,0,
4096-05155,Dominic Allan,F,1,BSMST-2011-BIO,0,CAS,107,3,4,12,3,4,0,0,
5137-26120,Edward Piper,M,1,BSAECO-2011,0,CEM,123,4,4,18,3,6,1,0,
7646-02308,Dan Clark,M,1,BSFT-2011,0,CA,133,4,4,20,3,5,0,0,
3883-59345,Vanessa Vaughan,F,1,BSF-2011,0,CFNR,105,3,4,18,3,6,3,0,
0346-93973,Dorothy Hill,F,1,BSCE-2011,0,CEAT,140,3,5,20,3,8,2,0,
8664-39598,Leah Gray,F,1,BSF-2011,0,CFNR,136,4,4,18,3,3,0,0,
4259-77371,Tim Gray,F,1,BSF-2011,0,CFNR,111,3,4,18,3,6,3,0,
1345-46336,John Mitchell,M,1,BSAECO-2011,0,CEM,136,4,4,18,3,1,0,0,
3536-93065,Adam MacLeod,F,1,BSABE-2011,0,CEAT,105,3,4,20,3,4,0,0,
2630-13215,Melanie Quinn,F,1,BSABT-2011,0,CA,124,4,4,19,3,5,0,0,
3019-10830,Kimberly Bower,F,1,BSF-2011,0,CFNR,142,4,4,18,3,5,0,0,
1984-71332,Cameron Greene,F,1,BSAECO-2011,0,CEM,96,3,4,18,3,6,3,0,
6899-39616,Carol Hughes,M,1,BSCS-2011-SP-PR,0,CAS,116,4,4,17,3,5,0,0,
4762-43186,Justin Duncan,F,1,BSA-2011-PR,0,CA,136,4,4,21,3,6,0,0,
0540-35455,Donna Mitchell,F,1,BSAECO-2011,0,CEM,141,4,4,18,3,1,0,0,
5784-26224,James Manning,M,1,BSCE-2011,0,CEAT,154,4,5,20,3,6,0,0,
2639-01588,Charles Black,F,1,BSHE-2011,0,CHE,142,4,4,12,3,2,0,0,
5512-76299,Justin Duncan,F,1,BSN-2011,0,CHE,125,4,4,19,3,4,0,0,
7222-22109,Edward Fisher,F,1,BSABE-2011,0,CEAT,149,4,5,19,3,7,0,0,
4989-01603,Alison Forsyth,M,1,BSABE-2011,0,CEAT,90,2,3,20,3,5,0,0,
4858-17448,Diane Lawrence,M,1,BSAM-2011,0,CAS,132,4,4,16,3,2,0,0,
8332-34042,Maria Ince,F,1,BSDC-2008,0,CDC,120,4,4,18,3,3,0,0,
5286-57834,Rose Ross,F,1,BSMST-2011-BIO,0,CAS,134,4,4,12,3,3,0,0,
5979-67606,Michelle Forsyth,F,1,BSA-2011-PR,0,CA,121,4,4,21,3,9,0,0,
3600-54502,Amy Dickens,F,1,BASOC-2012,0,CAS,105,3,4,21,3,7,0,0,
8672-10761,Julia Morrison,F,1,BSABM-2011,0,CEM,89,3,4,18,3,7,7,0,
1115-59950,Frank Hunter,F,1,BSAECO-2011,0,CEM,141,4,4,18,3,1,0,0,
6318-46365,Harry Berry,M,1,BSDC-2008,0,CDC,81,3,3,18,3,7,4,0,
0898-78356,Karen McDonald,F,1,BSAECO-2011,0,CEM,120,4,4,18,3,6,2,0,
2129-75445,Tracey Hill,F,1,BSAECO-2011,0,CEM,141,4,4,18,3,1,0,0,
0712-22904,Dorothy Hill,F,1,BSCHE-2011-GEN,0,CEAT,166,4,5,20,3,3,0,0,
6597-28296,Robert Clark,F,1,BSMST-2011-CHEM,0,CAS,78,3,3,21,3,8,1,0,
3593-19828,Neil Marshall,F,1,BSHE-2011,0,CHE,129,4,4,21,3,1,0,0,
2839-47671,Cameron Greene,F,1,BSAECO-2011,0,CEM,118,4,4,18,3,7,1,0,
5546-51982,Emily Rampling,M,1,BSBIO-2011,0,CAS,146,4,4,19,3,1,0,0,
2414-13979,Lucas Nash,M,1,BSAM-2011,0,CAS,114,4,4,18,3,2,0,0,
9096-58436,Dominic Smith,M,1,DVM-2002,0,CVM,77,2,3,21,3,7,2,0,
5118-98547,Stephen Chapman,M,1,BSA-2011-PR,0,CA,137,4,4,21,3,5,0,0,
9381-76348,Jake Mitchell,F,1,BSF-2011,0,CFNR,133,4,4,18,3,5,0,0,
5347-01048,Virginia Slater,M,1,BSF-2011,0,CFNR,124,4,4,18,3,4,0,0,
0063-88708,Deirdre Welch,F,1,BASOC-2012-PR,0,CAS,78,3,3,18,3,7,6,0,
6843-68434,Anna Wright,M,1,BSMATH-2011,0,CAS,126,4,4,16,3,3,0,0,
7536-08546,Christopher Cameron,M,1,BSAECO-2011,0,CEM,138,4,4,18,3,2,0,0,
1244-83665,Virginia Wallace,F,1,BSABE-2011,0,CEAT,155,4,5,19,3,7,2,0,
7811-02803,Carl Langdon,F,1,BSAECO-2011,0,CEM,108,3,4,18,3,7,2,0,
6237-80441,Zoe Morrison,F,1,BSIE-2011,0,CEAT,111,3,4,24,3,7,6,0,
5969-03713,John Mitchell,F,1,BSABM-2011,0,CEM,116,4,4,18,3,6,0,0,
9439-78235,Lauren Thomson,F,1,BSAECO-2011,0,CEM,141,4,4,18,3,2,0,0,
5746-62546,Amy Dickens,F,1,BSCHE-2011-ST,0,CEAT,145,4,5,20,3,7,1,0,
6193-47896,Elizabeth Campbell,M,1,BASOC-2012,0,CAS,111,4,4,21,3,8,0,0,
9540-71857,Steven King,M,1,BSCHE-2011-GEN,0,CEAT,106,3,4,19,3,7,0,0,
2717-01067,Jan Wilson,F,1,BSN-2002,0,CHE,125,4,4,21,3,1,0,0,
0528-25602,Fiona Vaughan,F,1,BSN-2002,0,CHE,110,3,4,21,3,5,0,0,
1721-90951,Blake Cameron,M,1,BSEE-2011,0,CEAT,148,4,5,19,3,6,0,0,
6553-24724,Alexandra Clarkson,F,1,BSCHEM-2011,0,CAS,127,4,4,18,3,8,3,0,
9156-05296,Katherine Ogden,F,1,BSDC-2008,0,CDC,142,4,4,19,3,2,0,0,
5210-91484,Victoria Poole,F,1,DVM-2011,0,CVM,144,3,5,21,3,6,1,0,
8267-19616,Oliver Young,M,1,BSIE-2011,0,CEAT,120,3,4,24,3,8,2,0,
0111-89532,Sue Wallace,F,1,BSABE-2011,0,CEAT,159,4,5,19,3,7,3,0,
4955-32214,Simon Lyman,M,1,BSAECO-2011,0,CEM,96,3,4,18,3,3,0,0,
6660-19684,Gavin Howard,M,1,BSA-2011-PR,0,CA,108,3,4,21,3,6,0,0,
4104-34649,Kevin Newman,M,1,BAPHLO-2011,0,CAS,132,4,4,15,3,1,0,0,
8092-74766,Lily Chapman,M,1,DVM-2002,0,CVM,77,2,3,21,3,7,2,0,
2428-15175,Dorothy Johnston,F,1,BSAECO-2011,0,CEM,117,4,4,18,3,4,0,0,
0167-13294,Charles White,F,1,BSF-2011,0,CFNR,142,4,4,18,3,5,0,0,
5674-12138,Warren Rutherford,F,1,BSAECO-2011,0,CEM,138,4,4,18,3,3,0,0,
2771-28392,Virginia Taylor,F,1,DVM-2002,0,CVM,95,2,3,21,3,7,0,0,
8406-37152,Christian Welch,F,1,BSIE-2013-SP,0,CEAT,146,4,5,16,3,6,5,0,
7515-37574,Irene Wright,F,1,BSCHEM-2011,0,CAS,95,3,3,19,3,2,0,0,
7967-28782,Carol Newman,F,1,BSA-2011,0,CA,78,2,3,21,3,5,0,0,
4038-50604,Eric Brown,M,1,BSCE-2011,0,CEAT,148,4,5,20,3,7,2,0,
4468-52877,Carl Langdon,F,1,BSAECO-2011,0,CEM,51,2,2,18,3,6,11,0,
6926-08538,Virginia Slater,F,1,BSCHEM-2011,0,CAS,141,4,4,18,3,5,0,0,
5398-08353,Kylie Avery,F,1,BSF-2011,0,CFNR,93,3,3,21,3,7,0,0,
7354-21537,Sally Forsyth,F,1,BSN-2002,0,CHE,114,3,4,21,3,4,0,0,
1397-17478,Charles Bond,F,1,BSHE-2011,0,CHE,69,2,3,21,3,7,2,0,
5243-69127,Ella Alsop,F,1,BSHE-2011,0,CHE,54,2,2,20,3,7,3,0,
8424-23724,Oliver Ogden,M,2,DVM-2002,0,CVM,189,4,6,21,3,5,0,0,
0598-32497,Alexander Reid,F,2,DVM-2002,0,CVM,125,3,4,21,3,6,1,0,
4716-56869,Alexander Bond,F,1,BSF-2011,0,CFNR,87,3,3,21,3,6,5,0,
4068-25142,Victoria Hughes,F,1,BSF-2011,0,CFNR,48,2,2,21,3,7,6,0,
5266-45173,Joseph Mills,M,1,BSF-2011,0,CFNR,124,4,4,18,3,6,1,0,
9987-38222,Dorothy Russell,F,1,BSF-2011,0,CFNR,57,2,3,21,3,6,0,0,
1967-83326,Megan Davies,F,1,BSF-2011,0,CFNR,84,3,3,21,3,7,3,0,
0309-15496,James Clark,M,1,BSF-2011,0,CFNR,93,3,3,21,3,6,4,0,
3978-59917,Lily Chapman,M,1,BSF-2011,0,CFNR,25,1,2,21,3,7,5,0,
1292-74014,Karen Marshall,F,1,BSF-2011,0,CFNR,84,3,3,21,3,7,5,0,
7356-98099,Chloe Walsh,M,1,BSF-2011,0,CFNR,84,3,3,21,3,7,1,0,
4858-22061,Irene Young,F,1,BSF-2011,0,CFNR,28,1,2,21,3,5,0,0,
2591-20933,Liam Parsons,F,1,CertFor,0,CFNR,52,3,2,16,3,4,0,0,
7262-90469,James Manning,M,1,BSF-2011,0,CFNR,75,2,3,21,3,6,4,0,
8302-22143,Jennifer Gill,F,1,BSF-2011,0,CFNR,118,4,4,18,3,5,3,0,
9032-99622,Carl Gray,F,1,BSF-2011,0,CFNR,28,1,2,21,3,7,2,0,
4203-24212,Nicola Dowd,F,1,BSF-2011,0,CFNR,16,1,1,18,3,6,0,0,
2958-08049,Neil Rutherford,F,1,BSF-2011,0,CFNR,37,1,2,21,3,7,1,0,
2094-83978,Christian Watson,F,1,BSF-2011,0,CFNR,111,3,4,18,3,6,0,0,
2642-37744,Justin Brown,1,1,BSF-2011,0,CFNR,16,1,1,18,3,6,0,0,
3745-99232,Sally Forsyth,F,1,BSF-2011,0,CFNR,72,2,3,21,3,7,7,0,
3232-69460,Peter Greene,F,1,BSF-2011,0,CFNR,37,1,2,21,3,7,1,0,
2961-50207,Rebecca Bailey,F,1,BSF-2011,0,CFNR,16,1,1,18,3,6,0,0,
0693-36412,Carolyn Wallace,F,1,BSF-2011,0,CFNR,54,2,2,21,3,7,0,0,
9400-39355,Boris White,F,1,BSF-2011,0,CFNR,31,1,2,21,3,7,5,0,
0590-52735,John Bell,F,1,BSF-2011,0,CFNR,81,3,3,21,3,6,5,0,
2862-48581,Penelope Graham,F,1,CertFor,0,CFNR,47,3,2,16,3,3,0,0,
1803-01042,Audrey Parr,M,1,BSMST-2011-BIO,0,CAS,86,3,3,21,3,7,0,0,
8924-59161,Anne Knox,F,1,BSN-2002,0,CHE,133,4,4,21,3,4,0,0,
5542-31265,Jennifer Duncan,F,1,BSN-2002,0,CHE,120,4,4,21,3,6,0,0,
9197-69064,Molly Rees,F,1,BSHE-2011,0,CHE,116,4,4,21,3,8,0,0,
3334-16485,Jacob Nolan,F,1,BSHE-2011,0,CHE,139,4,4,21,3,3,0,0,
2104-31111,Anne Arnold,F,1,BSHE-2011,0,CHE,123,4,4,21,3,5,0,0,
7997-43539,Connor Thomson,F,1,DVM-2002,0,CVM,86,2,3,21,3,6,2,0,
4936-06535,Hannah Campbell,M,1,BSA-2011-PR,0,CA,93,3,3,21,3,8,4,0,
2112-48468,Faith Scott,M,1,BSA-2011-PR,0,CA,132,4,4,21,3,9,0,0,
8511-81929,Dan Clark,F,1,BSAECO-2011,0,CEM,84,3,3,18,3,7,1,0,
7969-59547,Caroline Davidson,F,1,BSABM-2011,0,CEM,125,4,4,18,3,6,0,0,
1217-78445,Carol Wright,F,1,BSABM-2011,0,CEM,116,4,4,18,3,5,0,0,
4174-47819,John Mitchell,F,1,BSABM-2011,0,CEM,128,4,4,18,3,4,0,0,
9515-66276,Nicola Poole,F,1,BSAECO-2011,0,CEM,105,3,4,18,3,4,0,0,
9373-97423,John Walsh,F,1,BSAECO-2011,0,CEM,108,3,4,18,3,6,2,0,
1857-27799,Owen Wilkins,F,1,BSAECO-2011,0,CEM,132,4,4,18,3,3,0,0,
2612-31597,Michelle Forsyth,F,1,BSAECO-2011,0,CEM,136,4,4,18,3,2,0,0,
1818-61858,Audrey Langdon,F,1,BSAECO-2011,0,CEM,111,4,4,18,3,7,3,0,
2667-86551,Diane Lawrence,F,1,BSAECO-2011,0,CEM,66,2,3,18,3,7,5,0,
8161-25897,Victoria Hughes,F,1,BSDC-2008,0,CDC,42,2,2,18,3,8,4,0,
9310-08688,Tracey Hill,F,1,BSDC-2008,0,CDC,132,4,4,19,3,4,0,0,
5806-42108,Elizabeth Mitchell,F,1,BSDC-2008,0,CDC,123,4,4,18,3,6,0,0,
1224-82552,Julia Morrison,M,1,BSA-2011,0,CA,45,2,2,18,3,7,6,0,
3246-66631,Nathan Sutherland,M,1,BSA-2011-PR,0,CA,137,4,4,21,3,6,0,0,
8292-85656,Hannah Grant,F,1,BSA-2011,0,CA,106,3,4,21,3,8,6,0,
6022-26317,Austin Piper,F,1,BSA-2011,0,CA,109,3,4,21,3,6,0,0,
0452-81767,Sam Lambert,F,1,BSA-2011,0,CA,147,4,4,19,3,3,0,0,
9364-23105,Amanda Gray,M,1,BSA-2011-PR,0,CA,125,4,4,21,3,8,0,0,
9407-91502,Diane Stewart,F,1,BSA-2011,0,CA,118,3,4,21,3,9,0,0,
8159-74124,Liam Langdon,F,1,BSA-2011-PR,0,CA,117,3,4,21,3,8,2,0,
7807-98062,Stewart Manning,F,1,BSFT-2011-PR,0,CA,142,4,4,17,3,1,0,0,
3093-86325,Dorothy Burgess,M,1,BSFT-2011,0,CA,140,4,4,17,3,6,0,0,
1358-41779,Kimberly Hart,M,1,BSFT-2011-PR,0,CA,118,4,4,18,3,8,1,0,
1474-33110,Virginia Taylor,F,1,BSA-2011-PR,0,CA,63,2,3,21,3,7,7,0,
7133-76482,Dylan Lewis,F,1,BSFT-2011-PR,0,CA,133,4,4,18,3,8,0,0,
6556-78072,Jake Mitchell,F,1,BSABT-2011-PR,0,CA,111,3,4,19,3,5,0,0,
1089-26214,Andrea Blake,F,1,BSA-2011-PR,0,CA,67,2,3,21,3,8,1,0,
6197-21566,Sally Skinner,M,1,BSABE-2011,0,CEAT,161,4,5,19,3,6,0,0,
1131-08026,Rose Jackson,M,1,BSABE-2011,0,CEAT,72,2,3,20,3,6,0,0,
1713-18979,Christian Lyman,M,1,BAPHLO-2011,0,CAS,132,4,4,15,3,1,0,0,
0006-22537,Lisa Chapman,F,1,BACA-2011,0,CAS,135,4,4,18,3,2,0,0,
8250-01932,Warren Black,F,1,BSBIO-2011,0,CAS,152,4,4,19,3,1,0,0,
9140-09032,Felicity North,M,1,BSAM-2011,0,CAS,129,4,4,16,3,4,0,0,
6284-91043,Julia Langdon,F,1,BSAP-2011,0,CAS,129,4,4,18,3,6,0,0,
0316-55319,Donna Hardacre,M,1,BAPHLO-2011,0,CAS,111,4,4,15,3,4,1,0,
6642-16078,Gabrielle Ellison,M,1,BSBIO-2011,0,CAS,64,2,3,21,3,3,0,0,
9963-70738,Ian Manning,F,1,BSA-2011,0,CA,128,4,4,21,3,7,1,0,
9335-67760,Lauren Davies,F,1,DVM-2011,0,CVM,99,2,4,21,3,5,0,0,
2399-42792,Lucas Smith,M,1,BSF-2011,0,CFNR,28,1,2,21,3,7,5,0,
4350-66099,Maria Ince,F,1,BSF-2011,0,CFNR,36,1,2,21,3,7,3,0,
8194-18338,Amy Morgan,M,1,BSCHE-2011-GEN,0,CEAT,136,3,4,19,3,5,0,0,
2222-92121,Samantha Bell,M,1,BACA-2011-PR,0,CAS,117,4,4,18,3,6,0,0,
5657-31224,Thomas Howard,F,1,BSN-2002,0,CHE,123,4,4,21,3,6,0,0,
4989-20149,Jane Lambert,F,1,BSN-2002,0,CHE,61,2,3,21,3,5,0,0,
5252-93010,Jan Bond,M,1,BSHE-2011,0,CHE,111,3,4,21,3,7,0,0,
4346-73245,Max Mathis,M,1,BSA-2011,0,CA,130,4,4,21,3,8,0,0,
6859-59130,Angela Vance,F,1,BSAECO-2011,0,CEM,113,4,4,18,3,6,3,0,
9231-36172,Wendy Knox,F,1,BSEE-2011,0,CEAT,85,2,3,20,3,7,1,0,
8553-60039,Joshua Metcalfe,F,1,BSBIO-2011,0,CAS,106,3,4,19,3,6,8,0,
1530-18884,Theresa MacDonald,M,1,BSBIO-2011,0,CAS,117,3,4,19,3,6,2,0,
8225-20873,Carol Newman,F,1,BSECO-2012,0,CEM,104,3,4,19,3,7,2,0,
5979-78355,Pippa Wright,M,1,BSCHEM-2011,0,CAS,123,4,4,18,3,7,2,0,
3118-94032,Fiona Wallace,M,1,BSCE-2011,0,CEAT,110,3,4,21,3,7,0,0,
7731-97379,Kevin Newman,F,1,BSN-2011,0,CHE,122,4,4,19,3,5,0,0,
4991-70457,Joan Morgan,F,1,BSABE-2011,0,CEAT,95,2,3,20,3,5,0,0,
1789-92562,William Lambert,F,1,BSMST-2011-CHEM,0,CAS,85,3,3,21,3,6,0,0,
7306-65787,Sally Rees,F,1,BAPHLO-2011,0,CAS,108,4,4,15,3,1,0,0,
1292-69367,Amanda McLean,F,1,BSFT-2011-PR,0,CA,85,3,3,18,3,7,0,0,
9570-15701,Paul Mackay,M,1,BACA-2011-PR,0,CAS,108,4,4,18,3,6,1,0,
9355-68633,Claire Hudson,F,1,BSBIO-2011,0,CAS,108,3,4,19,3,7,6,0,
8608-93402,Dominic Langdon,F,1,BACA-2011-PR,0,CAS,105,3,4,18,3,5,0,0,
5710-15656,Phil Reid,F,1,BSBIO-2011,0,CAS,121,4,4,19,3,6,2,0,
3347-05011,Justin Forsyth,F,1,BSECO-2012,0,CEM,110,4,4,19,3,8,0,0,
1142-47146,Lily Chapman,1,1,BSCE-2011,0,CEAT,18,1,2,17,3,8,6,0,
9895-45755,Virginia Taylor,M,1,BSN-2011,0,CHE,116,4,4,19,3,6,0,0,
1273-72148,Theresa Ferguson,F,1,BSCHEM-2011,0,CAS,126,4,4,18,3,8,2,0,
5912-09922,Stephen Chapman,F,1,BSBIO-2011,0,CAS,117,4,4,19,3,6,2,0,
4569-23893,Virginia Ince,F,1,BSN-2011,0,CHE,93,3,3,23,3,5,0,0,
2645-71376,Grace Davies,F,1,BSFT-2011-PR,0,CA,116,3,4,18,3,6,3,0,
